NODES: 643
MATERIALS: 1
THICKNESSES: 1
ELEMENTS_T3: 0
ELEMENTS_T6: 0
ELEMENTS_T10: 126                 
FORCES: 1
PRESSURES: 0
DISPLACEMENTS: 6

NODE X Y
1	0	10.627
2	0	5.3135
3	0	0
4	5.2173913	0
5	10.43478261	0
6	15.65217391	0
7	20.86956522	0
8	26.08695652	0
9	31.30434783	0
10	36.52173913	0
11	41.73913043	0
12	46.95652174	0
13	52.17391304	0
14	57.39130435	0
15	62.60869565	0
16	67.82608696	0
17	73.04347826	0
18	78.26086957	0
19	83.47826087	0
20	88.69565217	0
21	93.91304348	0
22	99.13043478	0
23	104.3478261	0
24	109.5652174	0
25	114.7826087	0
26	120	0
27	120	5.3135
28	120	10.627
29	114.7826087	10.627
30	109.5652174	10.627
31	104.3478261	10.627
32	99.13043478	10.627
33	93.91304348	10.627
34	88.69565217	10.627
35	83.47826087	10.627
36	78.26086957	10.627
37	73.04347826	10.627
38	67.82608696	10.627
39	62.60869565	10.627
40	57.39130435	10.627
41	52.17391304	10.627
42	46.95652174	10.627
43	41.73913043	10.627
44	36.52173913	10.627
45	31.30434783	10.627
46	26.08695652	10.627
47	20.86956522	10.627
48	15.65217391	10.627
49	10.43478261	10.627
50	5.2173913	10.627
51	7.82608696	5.3135
52	18.26086957	5.3135
53	33.91304348	5.3135
54	49.56521739	5.3135
55	60	5.3135
56	70.43478261	5.3135
57	80.86956522	5.3135
58	96.52173913	5.3135
59	112.173913	5.3135
60	23.47826087	4.57788287
61	13.04347826	6.04911713
62	39.13043478	4.57788287
63	28.69565217	6.04911713
64	44.34782609	6.04911713
65	54.7826087	4.57788287
66	65.2173913	4.57788287
67	75.65217391	4.57788287
68	86.08695652	4.57788287
69	101.7391304	4.57788287
70	91.30434783	6.04911713
71	106.9565217	6.04911713
72	23.47826087	8.16494443
73	10.74917349	3.45147977
74	15.33778303	3.45147977
75	39.13043478	8.16494443
76	28.69565217	2.46205557
77	44.34782609	2.46205557
78	57.07691347	7.17552023
79	52.48830393	7.17552023
80	67.51169607	7.17552023
81	62.92308653	7.17552023
82	77.94647868	7.17552023
83	73.35786914	7.17552023
84	86.08695652	8.16494443
85	101.7391304	8.16494443
86	91.30434783	2.46205557
87	106.9565217	2.46205557
88	3.91304348	6.68949475
89	116.0869565	3.93750525
90	0	8.85583333
91	0	7.08466667
92	1.73913043	10.627
93	3.47826087	10.627
94	1.30434783	9.31449825
95	2.60869565	8.0019965
96	0	3.54233333
97	0	1.77116667
98	1.73913043	3.54233333
99	3.47826087	1.77116667
100	1.30434783	5.77216492
101	2.60869565	6.23082984
102	1.73913043	0
103	3.47826087	0
104	6.95652174	0
105	8.69565217	0
106	6.08695652	1.77116667
107	6.95652174	3.54233333
108	7.0613187	1.15049326
109	8.9052461	2.30098651
110	4.7826087	2.22983158
111	4.34782609	4.45966317
112	12.17391304	0
113	13.91304348	0
114	10.53957957	1.15049326
115	10.64437653	2.30098651
116	12.06911608	1.15049326
117	13.70344956	2.30098651
118	17.39130435	0
119	19.13043478	0
120	15.54737695	1.15049326
121	15.44257999	2.30098651
122	22.60869565	0
123	24.34782609	0
124	20	1.77116667
125	19.13043478	3.54233333
126	21.73913043	1.52596096
127	22.60869565	3.05192191
128	19.02563782	1.15049326
129	17.18171043	2.30098651
130	27.82608696	0
131	29.56521739	0
132	25.2173913	1.52596096
133	24.34782609	3.05192191
134	26.95652174	0.82068519
135	27.82608696	1.64137038
136	33.04347826	0
137	34.7826087	0
138	32.17391304	1.77116667
139	33.04347826	3.54233333
140	30.43478261	0.82068519
141	29.56521739	1.64137038
142	38.26086957	0
143	40	0
144	35.65217391	1.77116667
145	34.7826087	3.54233333
146	37.39130435	1.52596096
147	38.26086957	3.05192191
148	43.47826087	0
149	45.2173913	0
150	40.86956522	1.52596096
151	40	3.05192191
152	42.60869565	0.82068519
153	43.47826087	1.64137038
154	48.69565217	0
155	50.43478261	0
156	47.82608696	1.77116667
157	48.69565217	3.54233333
158	46.08695652	0.82068519
159	45.2173913	1.64137038
160	53.91304348	0
161	55.65217391	0
162	51.30434783	1.77116667
163	50.43478261	3.54233333
164	53.04347826	1.52596096
165	53.91304348	3.05192191
166	59.13043478	0
167	60.86956522	0
168	58.26086957	1.77116667
169	59.13043478	3.54233333
170	56.52173913	1.52596096
171	55.65217391	3.05192191
172	64.34782609	0
173	66.08695652	0
174	61.73913043	1.77116667
175	60.86956522	3.54233333
176	63.47826087	1.52596096
177	64.34782609	3.05192191
178	69.56521739	0
179	71.30434783	0
180	68.69565217	1.77116667
181	69.56521739	3.54233333
182	66.95652174	1.52596096
183	66.08695652	3.05192191
184	74.7826087	0
185	76.52173913	0
186	72.17391304	1.77116667
187	71.30434783	3.54233333
188	73.91304348	1.52596096
189	74.7826087	3.05192191
190	80	0
191	81.73913043	0
192	79.13043478	1.77116667
193	80	3.54233333
194	77.39130435	1.52596096
195	76.52173913	3.05192191
196	85.2173913	0
197	86.95652174	0
198	82.60869565	1.77116667
199	81.73913043	3.54233333
200	84.34782609	1.52596096
201	85.2173913	3.05192191
202	90.43478261	0
203	92.17391304	0
204	87.82608696	1.52596096
205	86.95652174	3.05192191
206	89.56521739	0.82068519
207	90.43478261	1.64137038
208	95.65217391	0
209	97.39130435	0
210	94.7826087	1.77116667
211	95.65217391	3.54233333
212	93.04347826	0.82068519
213	92.17391304	1.64137038
214	100.8695652	0
215	102.6086957	0
216	98.26086957	1.77116667
217	97.39130435	3.54233333
218	100	1.52596096
219	100.8695652	3.05192191
220	106.0869565	0
221	107.826087	0
222	103.4782609	1.52596096
223	102.6086957	3.05192191
224	105.2173913	0.82068519
225	106.0869565	1.64137038
226	111.3043478	0
227	113.0434783	0
228	110.4347826	1.77116667
229	111.3043478	3.54233333
230	108.6956522	0.82068519
231	107.826087	1.64137038
232	116.5217391	0
233	118.2608696	0
234	113.9130435	1.77116667
235	113.0434783	3.54233333
236	115.2173913	1.31250175
237	115.6521739	2.6250035
238	120	1.77116667
239	120	3.54233333
240	118.6956522	1.31250175
241	117.3913044	2.6250035
242	120	7.08466667
243	120	8.85583333
244	118.2608696	7.08466667
245	116.5217391	8.85583333
246	118.6956522	4.85483508
247	117.3913044	4.39617016
248	118.2608696	10.627
249	116.5217391	10.627
250	113.0434783	10.627
251	111.3043478	10.627
252	113.9130435	8.85583333
253	113.0434783	7.08466667
254	115.2173913	8.39716842
255	115.6521739	6.16733683
256	107.826087	10.627
257	106.0869565	10.627
258	110.4347826	8.85583333
259	111.3043478	7.08466667
260	108.6956522	9.10103904
261	107.826087	7.57507809
262	102.6086957	10.627
263	100.8695652	10.627
264	105.2173913	9.10103904
265	106.0869565	7.57507809
266	103.4782609	9.80631481
267	102.6086957	8.98562962
268	97.39130435	10.627
269	95.65217391	10.627
270	98.26086957	8.85583333
271	97.39130435	7.08466667
272	100	9.80631481
273	100.8695652	8.98562962
274	92.17391304	10.627
275	90.43478261	10.627
276	94.7826087	8.85583333
277	95.65217391	7.08466667
278	93.04347826	9.10103904
279	92.17391304	7.57507809
280	86.95652174	10.627
281	85.2173913	10.627
282	89.56521739	9.10103904
283	90.43478261	7.57507809
284	87.82608696	9.80631481
285	86.95652174	8.98562962
286	81.73913043	10.627
287	80	10.627
288	82.60869565	8.85583333
289	81.73913043	7.08466667
290	81.63433347	9.47650674
291	79.79040608	8.32601349
292	84.34782609	9.80631481
293	85.2173913	8.98562962
294	76.52173913	10.627
295	74.7826087	10.627
296	78.1560726	9.47650674
297	78.05127564	8.32601349
298	76.62653609	9.47650674
299	74.99220262	8.32601349
300	71.30434783	10.627
301	69.56521739	10.627
302	73.14827522	9.47650674
303	73.25307218	8.32601349
304	66.08695652	10.627
305	64.34782609	10.627
306	67.72129	9.47650674
