NODES: 463
MATERIALS: 1
THICKNESSES: 1
ELEMENTS_T3: 724
ELEMENTS_T6: 0
ELEMENTS_T10: 0                 
FORCES: 1
PRESSURES: 0
DISPLACEMENTS: 4

NODE X Y
86 0.03500000 0.69072165
87 0.03500000 0.71134021
88 0.03500000 0.73195876
89 0.03500000 0.75257732
90 0.03500000 0.77319588
91 0.03500000 0.79381443
92 0.03500000 0.81443299
93 0.03500000 0.83505155
94 0.03500000 0.85567010
95 0.03500000 0.87628866
96 0.03500000 0.89690722
97 0.03500000 0.91752577
98 0.03500000 0.93814433
99 0.03500000 0.95876289
100 0.03500000 0.97938144
101 0.03500000 1.00000000
102 0.01166667 1.00000000
103 -0.01166667 1.00000000
104 -0.03500000 1.00000000
105 -0.03500000 0.97938144
106 -0.03500000 0.95876289
107 -0.03500000 0.93814433
108 -0.03500000 0.91752577
109 -0.03500000 0.89690722
110 -0.03500000 0.87628866
111 -0.03500000 0.85567010
112 -0.03500000 0.83505155
113 -0.03500000 0.81443299
114 -0.03500000 0.79381443
115 -0.03500000 0.77319588
116 -0.03500000 0.75257732
117 -0.03500000 0.73195876
118 -0.03500000 0.71134021
119 -0.03500000 0.69072165
120 -0.03500000 0.67010309
121 -0.03500000 0.64948454
122 -0.03500000 0.62886598
123 -0.03500000 0.60824742
124 -0.03500000 0.58762887
125 -0.03500000 0.56701031
126 -0.03500000 0.54639175
127 -0.03500000 0.52577320
128 -0.03500000 0.50515464
129 -0.03500000 0.48453608
130 -0.03500000 0.46391753
131 -0.03500000 0.44329897
132 -0.03500000 0.42268041
133 -0.03500000 0.40206186
134 -0.03500000 0.38144330
135 -0.03500000 0.36082474
136 -0.03500000 0.34020619
137 -0.03500000 0.31958763
138 -0.03500000 0.29896907
139 -0.03500000 0.27835052
140 -0.03500000 0.25773196
141 -0.03500000 0.23711340
142 -0.03500000 0.21649485
143 -0.03500000 0.19587629
144 -0.03500000 0.17525773
145 -0.03500000 0.15463918
146 -0.03500000 0.13402062
147 -0.03500000 0.11340206
148 -0.03500000 0.09278351
149 -0.03500000 0.07216495
150 -0.03500000 0.05154639
151 -0.03500000 0.03092784
152 -0.03500000 0.01030928
153 -0.03500000 -0.01030928
154 -0.03500000 -0.03092784
