NODES: 409
MATERIALS: 1
THICKNESSES: 1
ELEMENTS_T3: 0
ELEMENTS_T6: 0
ELEMENTS_T10: 80                 
FORCES: 1
PRESSURES: 0
DISPLACEMENTS: 14

NODE X Y
105	0.57142857	0
106	0.52857143	0.03093333
107	0.54285714	0.06186667
108	0.5	0.02536287
109	0.48571429	0.05072573
110	0.62857143	0
111	0.65714286	0
112	0.58571429	0.03093333
113	0.57142857	0.06186667
114	0.61428571	0.02536287
115	0.62857143	0.05072573
116	0.71428571	0
117	0.74285714	0
118	0.7	0.03093333
119	0.71428571	0.06186667
120	0.67142857	0.02536287
121	0.65714286	0.05072573
122	0.8	0
123	0.82857143	0
124	0.75714286	0.03093333
125	0.74285714	0.06186667
126	0.78571429	0.02536287
127	0.8	0.05072573
128	0.88571429	0
129	0.91428571	0
130	0.87142857	0.03093333
131	0.88571429	0.06186667
132	0.84285714	0.02536287
133	0.82857143	0.05072573
134	0.97142857	0
135	1	0
136	0.92857143	0.03093333
137	0.91428571	0.06186667
138	0.95714286	0.02536287
139	0.97142857	0.05072573
140	105.714.286	0
141	108.571.429	0
142	104.285.714	0.03093333
143	105.714.286	0.06186667
144	101.428.571	0.02536287
145	1	0.05072573
146	114.285.714	0
147	117.142.857	0
148	1.1	0.03093333
149	108.571.429	0.06186667
150	112.142.857	0.02206413
151	112.857.143	0.04412827
152	1.2	0.03093333
153	1.2	0.06186667
154	117.857.143	0.02206413
155	115.714.286	0.04412827
156	1.2	0.12373333
157	1.2	0.15466667
158	117.142.857	0.12373333
159	114.285.714	0.15466667
160	117.857.143	0.0839308
161	115.714.286	0.0750616
162	117.142.857	0.1856
163	114.285.714	0.1856
164	108.571.429	0.1856
165	105.714.286	0.1856
166	1.1	0.15466667
167	108.571.429	0.12373333
168	108.303.974	0.16559943
169	105.179.376	0.14559887
170	112.142.857	0.14579747
171	112.857.143	0.10599493
172	1	0.1856
173	0.97142857	0.1856
174	102.589.688	0.16559943
175	102.322.233	0.14559887
176	0.91428571	0.1856
177	0.88571429	0.1856
178	0.96875402	0.16559943
179	0.9946509	0.14559887
180	0.94553169	0.16559943
181	0.94820624	0.14559887
182	0.82857143	0.1856
183	0.8	0.1856
184	0.85446831	0.16559943
185	0.85179376	0.14559887
186	0.88838883	0.16559943
187	0.91963481	0.14559887
188	0.74285714	0.1856
189	0.71428571	0.1856
190	0.74018259	0.16559943
191	0.70893662	0.14559887
192	0.79732545	0.16559943
193	0.82322233	0.14559887
194	0.77410312	0.16559943
195	0.77677767	0.14559887
196	0.65714286	0.1856
197	0.62857143	0.1856
198	0.68303974	0.16559943
199	0.68036519	0.14559887
200	0.65981741	0.16559943
201	0.63392052	0.14559887
202	0.57142857	0.1856
203	0.54285714	0.1856
204	0.60267455	0.16559943
205	0.6053491	0.14559887
206	0.48571429	0.1856
207	0.45714286	0.1856
208	0.51161117	0.16559943
209	0.50893662	0.14559887
210	0.54553169	0.16559943
211	0.57677767	0.14559887
212	0.4	0.1856
213	0.37142857	0.1856
214	0.45446831	0.16559943
215	0.48036519	0.14559887
216	0.43124598	0.16559943
217	0.43392052	0.14559887
218	0.31428571	0.1856
219	0.28571429	0.1856
220	0.35714286	0.15466667
221	0.37142857	0.12373333
222	0.32857143	0.16023713
223	0.31428571	0.13487427
224	0.37410312	0.16559943
225	0.4053491	0.14559887
226	0.22857143	0.1856
227	0.2	0.1856
228	0.24285714	0.15466667
229	0.22857143	0.12373333
230	0.27142857	0.16023713
231	0.28571429	0.13487427
232	0.14285714	0.1856
233	0.11428571	0.1856
234	0.18571429	0.15466667
235	0.2	0.12373333
236	0.15714286	0.16023713
237	0.14285714	0.13487427
238	0.1	0.16023713
239	0.11428571	0.13487427
240	0.07767276	0.16436592
241	0.06963124	0.14313183
242	0.18571429	0.09837047
243	0.15714286	0.10394093
244	0.24285714	0.09837047
245	0.27142857	0.10394093
246	0.18571429	0.07732322
247	0.15714286	0.06184644
248	0.23124598	0.08186723
249	0.24820624	0.07093447
250	0.41428571	0.08722953
251	0.44285714	0.08165907
252	0.35714286	0.09837047
253	0.32857143	0.10394093
254	0.40267455	0.10373277
255	0.41963481	0.11466553
256	0.36875402	0.08186723
257	0.35179376	0.07093447
258	0.52857143	0.08722953
259	0.5	0.08165907
260	0.58571429	0.08722953
261	0.61428571	0.08165907
262	0.54018259	0.10373277
263	0.52322233	0.11466553
264	0.57410312	0.10373277
265	0.59106338	0.11466553
266	0.7	0.08722953
267	0.67142857	0.08165907
268	0.75714286	0.08722953
269	0.78571429	0.08165907
270	0.71161117	0.10373277
271	0.6946509	0.11466553
272	0.74553169	0.10373277
273	0.76249195	0.11466553
274	0.87142857	0.08722953
275	0.84285714	0.08165907
276	0.92857143	0.08722953
277	0.95714286	0.08165907
278	0.88303974	0.10373277
279	0.86607948	0.11466553
280	0.91696026	0.10373277
281	0.93392052	0.11466553
282	104.285.714	0.08722953
283	101.428.571	0.08165907
284	105.446.831	0.10373277
285	103.750.805	0.11466553
286	109.285.714	0.0839308
287	111.428.571	0.0750616
288	0.10624419	0.11364018
289	0.08391695	0.11776897
290	0.12857143	0.08846415
291	0.12857143	0.0674169
292	0.48303974	0.09259183
293	0.4946509	0.10909507
294	0.45981741	0.09259183
295	0.44820624	0.10909507
296	0.28838883	0.09300817
297	0.27677767	0.07650493
298	0.31161117	0.09300817
299	0.32322233	0.07650493
300	0.65446831	0.09259183
301	0.66607948	0.10909507
302	0.63124598	0.09259183
303	0.61963481	0.10909507
304	0.82589688	0.09259183
305	0.83750805	0.10909507
306	0.80267455	0.09259183
307	0.79106338	0.10909507
308	0.99732545	0.09259183
309	100.893.662	0.10909507
310	0.97410312	0.09259183
311	0.96249195	0.10909507
312	0.08391695	0.09672172
313	0.10624419	0.07154569
314	0.48303974	0.1255983
315	0.45981741	0.1255983
316	0.54018259	0.1255983
317	0.57410312	0.1255983
318	0.28838883	0.0600017
319	0.31161117	0.0600017
320	0.65446831	0.1255983
321	0.63124598	0.1255983
322	0.71161117	0.1255983
323	0.74553169	0.1255983
324	0.82589688	0.1255983
325	0.80267455	0.1255983
326	0.88303974	0.1255983
327	0.91696026	0.1255983
328	0.99732545	0.1255983
329	0.97410312	0.1255983
330	0.02857143	0.03093333
331	0.47142857	0.10909507
332	0.23124598	0.02000057
333	0.48303974	0.16559943
334	0.43124598	0.0981623
335	0.15714286	0.08289369
336	0.38303974	0.0509339
337	0.10624419	0.09259294
338	0.55714286	0.03093333
339	0.04910133	0.07156592
340	0.17142857	0.04638989
341	0.42857143	0.0562962
342	0.55714286	0.11466553
343	0.31428571	0.04000113
344	0.12857143	0.16023713
345	0.0205299	0.13343258
346	0.3	0.16023713
347	0.09195848	0.05608914
348	0.17142857	0.1293038
349	0.47142857	0.02536287
350	0.45714286	0.14559887
351	0.21428571	0.15466667
352	0.71161117	0.16559943
353	0.38838883	0.1346661
354	0.34285714	0.1293038
355	0.81428571	0.02536287
356	0.40267455	0.16559943
357	0.64285714	0.02536287
358	0.54285714	0.14559887
359	0.36875402	0.02000057
360	0.72857143	0.03093333
361	102.589.688	0.0981623
362	0.8	0.14559887
363	0.85446831	0.0981623
364	102.857.143	0.0562962
365	0.77142857	0.0562962
366	0.97142857	0.14559887
367	0.68303974	0.0981623
368	117.857.143	0.05299747
369	0.25981741	0.0874377
370	0.68571429	0.0562962
371	0.94285714	0.0562962
372	0.85714286	0.0562962
373	110.714.286	0.11486413
374	0.98571429	0.02536287
375	0.57410312	0.16559943
376	110.714.286	0.05299747
377	0.74285714	0.14559887
378	0.65714286	0.14559887
379	107.142.857	0.03093333
380	0.12857143	0.01545655
381	0.91696026	0.16559943
382	0.51161117	0.0981623
383	117.142.857	0.15466667
384	105.446.831	0.16559943
385	0.51428571	0.0562962
386	0.88571429	0.14559887
387	0.09195848	0.13900305
388	0.25714286	0.1293038
389	0.6	0.0562962
390	0.04910133	0.16436592
391	0.9	0.03093333
392	0.21696026	0.0509339
393	0.28838883	0.02000057
394	0.34018259	0.0874377
395	0.3	0.07650493
396	0.72857143	0.11466553
397	0.63124598	0.16559943
398	0.60267455	0.0981623
399	0.64285714	0.10909507
400	0.9	0.11466553
401	0.82589688	0.16559943
402	0.77410312	0.0981623
403	0.81428571	0.10909507
404	106.875.402	0.1346661
405	0.99732545	0.16559943
406	0.94553169	0.0981623
407	0.98571429	0.10909507
408	1.15	0.02206413
409	1.15	0.11486413

MAT. YOUNG M. POISSON C. DENSITY
1  210000000000 0.00 1691.81

THICK. VALUE
1 1.00

ELEM.T10 NODES MAT. THICK.
1	3	70	71	4	65	330	67	64	66	2	1 1
2	47	314	315	48	293	331	295	292	294	40	1 1
3	6	88	89	49	79	332	85	78	84	5	1 1
4	28	214	215	47	207	333	209	206	208	27	1 1
5	34	250	251	40	254	334	294	255	295	48	1 1
6	39	290	291	46	243	335	247	242	246	33	1 1
7	8	98	99	34	102	336	256	103	257	50	1 1
8	45	312	313	46	289	337	291	288	290	39	1 1
9	9	104	105	10	106	338	112	107	113	35	1 1
10	4	74	75	45	67	339	69	66	68	2	1 1
11	33	246	247	46	81	340	83	80	82	5	1 1
12	8	100	101	40	98	341	251	99	250	34	1 1
13	47	263	262	35	316	342	264	317	265	52	1 1
14	7	94	95	50	92	343	319	93	318	49	1 1
15	39	237	236	31	239	344	232	238	233	32	1 1
16	2	68	69	45	59	345	63	58	62	1	1 1
17	29	218	219	30	222	346	230	223	231	41	1 1
18	46	313	312	45	77	347	75	76	74	4	1 1
19	33	235	234	31	242	348	236	243	237	39	1 1
20	8	96	97	9	100	349	108	101	109	40	1 1
21	48	315	314	47	217	350	215	216	214	28	1 1
22	33	229	228	30	235	351	226	234	227	31	1 1
23	25	198	199	51	189	352	191	188	190	24	1 1
24	48	225	224	29	255	353	220	254	221	34	1 1
25	41	253	252	34	223	354	221	222	220	29	1 1
26	43	127	126	12	133	355	122	132	123	13	1 1
27	48	217	216	28	225	356	212	224	213	29	1 1
28	10	110	111	11	114	357	120	115	121	42	1 1
29	47	316	317	52	209	358	211	208	210	27	1 1
30	8	102	103	50	91	359	95	90	94	7	1 1
31	11	116	117	12	118	360	124	119	125	36	1 1
32	44	283	282	38	308	361	284	309	285	55	1 1
33	54	325	324	53	195	362	193	194	192	24	1 1
34	43	275	274	37	304	363	278	305	279	53	1 1
35	15	142	143	38	144	364	282	145	283	44	1 1
36	36	125	124	12	268	365	126	269	127	43	1 1
37	56	329	328	55	181	366	179	180	178	22	1 1
38	51	301	300	42	271	367	267	270	266	36	1 1
39	18	160	161	57	153	368	155	152	154	17	1 1
40	49	297	296	41	249	369	245	248	244	33	1 1
41	11	118	119	36	120	370	266	121	267	42	1 1
42	14	138	139	44	136	371	277	137	276	37	1 1
43	13	130	131	37	132	372	274	133	275	43	1 1
44	38	286	287	57	167	373	171	166	170	20	1 1
45	14	134	135	15	138	374	144	139	145	44	1 1
46	26	202	203	27	204	375	210	205	211	52	1 1
47	38	149	148	16	286	376	150	287	151	57	1 1
48	24	190	191	51	194	377	322	195	323	54	1 1
49	25	200	201	52	198	378	321	199	320	51	1 1
50	15	140	141	16	142	379	148	143	149	38	1 1
51	5	82	83	46	73	380	77	72	76	4	1 1
52	23	186	187	56	177	381	181	176	180	22	1 1
53	40	259	258	35	292	382	262	293	263	47	1 1
54	19	162	163	20	157	383	159	156	158	18	1 1
55	20	164	165	21	168	384	174	169	175	55	1 1 
56	9	106	107	35	108	385	258	109	259	40	1 1
57	23	184	185	53	186	386	326	187	327	56	1 1 
58	45	289	288	39	241	387	239	240	238	32	1 1
59	30	228	229	33	230	388	244	231	245	41	1 1
60	42	261	260	35	115	389	113	114	112	10	1 1 
61	1	62	63	45	60	390	241	61	240	32	1 1
62	13	128	129	14	130	391	136	131	137	37	1 1
63	5	84	85	49	80	392	249	81	248	33	1 1
64	7	92	93	49	87	393	89	86	88	6	1 1
65	34	252	253	41	256	394	298	257	299	50	1 1
66	49	318	319	50	297	395	299	296	298	41	1 1 
67	51	271	270	36	322	396	272	323	273	54	1 1
68	52	201	200	25	205	397	196	204	197	26	1 1
69	35	260	261	42	264	398	302	265	303	52	1 1
70	51	320	321	52	301	399	303	300	302	42	1 1
71	53	279	278	37	326	400	280	327	281	56	1 1
72	24	192	193	53	183	401	185	182	184	23	1 1
73	36	268	269	43	272	402	306	273	307	54	1 1
74	53	324	325	54	305	403	307	304	306	43	1 1
75	20	168	169	55	166	404	285	167	284	38	1 1
76	22	178	179	55	173	405	175	172	174	21	1 1
77	37	276	277	44	280	406	310	281	311	56	1 1
78	55	328	329	56	309	407	311	308	310	44	1 1
79	17	154	155	57	147	408	151	146	150	16	1 1
80	20	170	171	57	159	409	161	158	160	18	1 1

FORCE NODE FX FY
1 19 0.00 -5000000

DISP. NODE DOF VALUE
1 3 'X' 0
2 65 'X' 0
3 64 'X' 0
4 2 'X' 0
5 59 'X' 0
6 58 'X' 0
7 1 'X' 0
8 3 'Y' 0
9 65 'Y' 0
10 64 'Y' 0
11 2 'Y' 0
12 59 'Y' 0
13 58 'Y' 0
14 1 'Y' 0
